TILE_ID,ALGORITHM,POLY_IDX,CENTR_KM_LAT,CENTR_KM_LON,UTM_ZONE,AREA_KM2,PERIM_KM,COMPLEX_MEAS,SPREAD,SHP_FACT,HU_MOM1,HU_MOM2,HU_MOM3,HU_MOM4,HU_MOM5,HU_MOM6,HU_MOM7,CIRCULARITY,PERI_AREA_RATIO,AREA_KM_DS,PERIM_KM_DS,FG_STD,FG_VAR,FG_MIN,FG_MAX,FG_MEAN,FG_MEDIAN,FG_VAR_COEF,BG_STD,BG_VAR,BG_MIN,BG_MAX,BG_MEAN,BG_MEDIAN,BG_VAR_COEF,FG_DARK_INTENS,FG_BG_KS_STAT,FG_BG_KS_RES,FG_BG_MW_STAT,FG_BG_MW_RES,FG_BG_RAT_ARI,FG_BG_RAT_QUA,label,max_iou,scene,split
IMG_09_TILE_010,felzenszwalb,2,19.59356534410702,-92.06229730932785,15Q,0.0191081344713146,1.1659582095025742,71.14554004982985,1.14840446830574,5.661582188936416,2.8168720257290683,6.010858924728021,8.90539656097308,9.351836675225991,18.61247561986328,13.068600194656408,18.65118368115874,0.1766290705722069,61.01894516458034,0.0191081344713146,1.1659582095025742,2.8794683936039536,8.291338229764133,-30.1134033203125,-15.335801124572754,-23.333309397977946,-23.41123962402344,-0.1234059148872164,2.2248181846580746,4.94981595478525,-28.13112449645996,-15.248140335083008,-20.2268886420563,-20.04170227050781,-0.1099930999784204,3.1064207559216435,0.5879359245300293,DIFF,1235.5,DIFF,1.153578758362264,1.155361457359776,0,0.0,IMG_09,train
IMG_09_TILE_010,felzenszwalb,3,19.593646643842,-92.15255339079046,15Q,0.0239777761805923,1.163853809050959,56.49213165726368,1.2480454990738787,4.495500999525831,3.0255440424353943,6.738165762644206,9.5727037516804,10.488885741189089,21.23696102229068,14.638537159291229,20.527814443499643,0.2224446174309551,48.53885532524833,0.0239777761805923,1.163853809050959,3.479892780419288,12.109653763214284,-31.34663200378418,-16.482576370239258,-23.325115203857425,-22.727500915527344,-0.1491908078483486,2.2519014506232664,5.071060143319172,-28.805007934570312,-15.280631065368652,-20.163485823006464,-19.807544708251957,-0.11168215011979,3.161629380850957,0.4913793206214905,DIFF,1592.0,DIFF,1.1567995992796198,1.162376077182531,0,0.0,IMG_09,train
IMG_09_TILE_010,felzenszwalb,4,19.592539390047587,-92.1837967161654,15Q,0.0209803955184701,0.8540437647867101,34.76534803783541,1.5751698569030133,2.766538494265815,3.0279475597380827,6.592319084559365,9.69137763657912,10.829251480085068,-21.08984434017027,-14.148680305759637,-22.53582436120339,0.3614625287422144,40.70675236007109,0.0209803955184701,0.8540437647867101,4.791286865748237,22.95642982989156,-38.03595733642578,-15.77617645263672,-24.291338239397323,-23.99531364440918,-0.1972426063368302,3.1367272769447982,9.839058009929529,-30.606231689453125,-17.747211456298828,-22.474571814903847,-22.124664306640625,-0.1395678326055894,1.8167664244934765,0.25,CAN_BE_SAME,1144.0,CAN_BE_SAME,1.0808364777287205,1.0910851818181644,0,0.06559990858244744,IMG_09,train
IMG_09_TILE_010,felzenszwalb,5,19.591310088358203,-92.18069966728112,15Q,0.0359667136492028,2.0137444665623843,112.74777051254176,0.8768152187866072,8.97218249983083,2.837512217698024,6.303036159240525,8.625553629827257,9.70923035320778,-21.304035750740145,-13.755095724339606,18.87662537813127,0.1114556018024438,55.98911499680533,0.0359667136492028,2.0137444665623843,5.090346150535659,25.9116239322732,-46.536258697509766,-16.542104721069336,-24.20970408121745,-23.15757369995117,-0.2102605687974884,2.36526069735162,5.59445816643627,-28.21808624267578,-15.071084022521973,-20.10477956136068,-19.75079727172852,-0.1176466864574535,4.104924519856773,0.515625,DIFF,3445.0,DIFF,1.2041765587727864,1.2220785488867174,0,0.0,IMG_09,train
IMG_09_TILE_010,felzenszwalb,6,19.5895929961224,-92.1685855113767,15Q,0.0239781882156014,1.1973945991657975,59.7940850751413,0.826166001825524,4.758262103683031,2.9379937130393983,6.29559320822841,9.190737655727109,9.862298170037922,19.55703246845965,13.305105526521691,19.522964542186376,0.2101607642054798,49.93682543482217,0.0239781882156014,1.1973945991657975,2.994724726936614,8.968376190125582,-32.00934600830078,-15.479669570922852,-22.50650405883789,-22.47334289550781,-0.1330604130747103,2.51174128199369,6.308844267671304,-30.831863403320312,-15.840017318725586,-20.194154739379883,-19.85975646972656,-0.1243796194695703,2.312349319458008,0.4609375,DIFF,2112.0,DIFF,1.1145058723546408,1.1157315659001252,0,0.0,IMG_09,train
IMG_09_TILE_010,felzenszwalb,7,19.58834689558072,-92.12952064928864,15Q,0.0269761561940696,1.542834598161497,88.2386126533267,0.3864539474320118,7.021805687674004,2.7669911721963385,5.685948790365236,8.858209689857095,9.326981384408144,18.459919147041127,12.358784541709452,18.80493306839605,0.1424135107804803,57.19252910096477,0.0269761561940696,1.542834598161497,3.3753077630617745,11.39270249538508,-32.82109832763672,-16.955413818359375,-23.189002143012157,-22.715370178222656,-0.1455564039472436,2.487559222220995,6.187950884056722,-32.959991455078125,-15.68783187866211,-20.20794451678241,-19.73847770690918,-0.1230980825464516,2.981057626229745,0.5601851940155029,DIFF,2027.0,DIFF,1.1475190234713808,1.1509240931664928,0,0.0,IMG_09,train
IMG_09_TILE_010,felzenszwalb,8,19.58790584772942,-92.14479138528864,15Q,0.0359680446913207,2.158301668154777,129.51124062309,0.6252244019183945,10.306177065564327,2.8907708073758744,6.34748586366507,9.558911540725513,10.70569804271066,-21.114830220733488,-14.48701614124243,20.909178746182132,0.0970291887708067,60.00608836753327,0.0359680446913207,2.158301668154777,3.625535797585312,13.144509819572562,-35.84182357788086,-15.264704704284668,-23.088600158691406,-23.03723526000977,-0.1570270944390938,2.4117521195182734,5.816548286000884,-32.11387634277344,-15.801913261413574,-20.26938211976601,-19.78317070007324,-0.1189849846072226,2.819218038925396,0.5069273710250854,DIFF,4724.0,DIFF,1.1390875185038007,1.1449691072593289,0,0.0,IMG_09,train
IMG_09_TILE_010,felzenszwalb,9,19.587465215764823,-92.10635409623926,15Q,0.0202324480252215,1.1994978502716969,71.11324793780936,0.9630027128874468,5.659012464310948,2.98052680499684,7.169822378960243,10.25383598519813,10.325680294130311,20.754509600714663,-14.330651282768317,-20.778034077684826,0.1767092768051999,59.285848592143445,0.0202324480252215,1.1994978502716969,2.8721987032961875,8.2495253912163,-30.91641998291016,-17.13280487060547,-23.09410716869213,-22.73312187194824,-0.1243693329348504,1.5402753665958997,2.372448204942133,-23.601816177368164,-16.308725357055664,-20.005896935096157,-19.9069938659668,-0.0769910677633158,3.0882102335959765,0.6524216532707214,DIFF,715.0,DIFF,1.15436505276213,1.159826069719909,0,0.0,IMG_09,train
IMG_09_TILE_010,felzenszwalb,10,19.589083292307457,-92.18483764758268,15Q,0.0910418017683364,2.480547183227955,67.58559484441288,1.2458150312642025,5.378290750647214,2.945151770784643,6.154279969158916,9.666696949280894,10.254685167199662,20.333402009543786,13.731521260243992,20.404111443871614,0.18593267756669,27.24624441792042,0.0910418017683364,2.480547183227955,3.7177319238039774,13.82153065727123,-37.95262145996094,-15.96073055267334,-23.031844778806583,-22.81710624694824,-0.1614170275767469,3.2975301831372086,10.873705308700911,-38.19498825073242,-14.74500560760498,-21.07461720592571,-20.49502944946289,-0.1564692801257627,1.9572275728808748,0.2943163514137268,DIFF,34167.0,DIFF,1.092871485413977,1.0937100666889263,0,0.0783819337856331,IMG_09,train
IMG_09_TILE_010,felzenszwalb,11,19.58139291017711,-92.15517254129074,15Q,0.0277263293000138,1.1995061243419571,51.89345213227148,1.1440566676342403,4.129549710476831,3.086063808334477,7.171622458661825,9.686621513200995,11.065694965433662,21.46597531586156,14.65658546230803,-21.930972121190752,0.2421571527430606,43.26234862764036,0.0277263293000138,1.1995061243419571,4.157503508886448,17.284835426403124,-36.86207580566406,-16.58831024169922,-23.230138830236488,-22.975112915039062,-0.1789702394492372,2.5768845107860496,6.640333781929058,-30.397554397583008,-15.281217575073242,-20.522689658717105,-20.2930965423584,-0.1255627090619433,2.7074491715193822,0.3782361149787903,DIFF,2158.0,DIFF,1.1319247576130624,1.1409509062148673,0,0.0,IMG_09,train
IMG_09_TILE_010,felzenszwalb,12,19.57980437092333,-92.13897673336828,15Q,0.0206077603755354,1.1199858236951388,60.86873209022766,1.148756192690995,4.843779795948003,2.973430039356052,6.653040784909532,9.403732481625656,10.620879368368149,21.5090851118601,14.599715583083825,20.63706526790623,0.2064503429401427,54.34777012570133,0.0206077603755354,1.1199858236951388,3.218703161295277,10.360050040532212,-33.23603439331055,-16.07044792175293,-23.180431019176137,-23.504806518554688,-0.138854327541735,2.126182873669142,4.52065361228397,-29.959171295166016,-16.361658096313477,-20.545963253595133,-20.239444732666016,-0.1034842147543071,2.634467765581004,0.5325824618339539,DIFF,1430.0,DIFF,1.1282230685060333,1.1329970421098043,0,0.0,IMG_09,train
IMG_09_TILE_010,felzenszwalb,13,19.576146626568047,-92.06535374490646,15Q,0.047587958242175,1.662221143503387,58.060468067339855,0.8822144888459659,4.6203052455731415,3.020366875968877,6.520049686557658,9.888901293207256,10.757684633962706,-21.25339522430568,-14.133423619176074,-21.211598170069628,0.2164359164274116,34.929448644221004,0.047587958242175,1.662221143503387,3.9780073573342944,15.824542535005776,-38.7253303527832,-14.751761436462402,-23.141213244340552,-22.92765998840332,-0.1719014174119484,3.4926659451766686,12.19871540459683,-38.52087020874024,-13.9110689163208,-20.25603126992985,-19.587329864501957,-0.1724259751890067,2.885181974410706,0.4660935401916504,DIFF,6500.0,DIFF,1.1424357220110597,1.1423355226606982,0,0.0,IMG_09,train
IMG_09_TILE_010,felzenszwalb,14,19.55990941690481,-92.13899153607386,15Q,0.0415952180067765,2.011880415690729,97.31077275230224,0.8063673857767675,7.743745249810511,3.0500402968363294,7.353221380878783,9.683275170357389,11.07526830065776,21.504016325880947,-15.24760463789541,21.799987271119804,0.1291364795380465,48.36806998734713,0.0415952180067765,2.011880415690729,3.0702928694609217,9.42669830426258,-29.96755790710449,-16.768354415893555,-22.94343195734797,-22.769271850585938,-0.1338201222540996,2.9333505539274083,8.604545472226233,-33.32180404663086,-15.88626194000244,-20.625368514150946,-20.073078155517575,-0.1422205160559848,2.3180634431970297,0.3639299869537353,DIFF,4774.0,DIFF,1.1123889157407405,1.111124035478957,0,0.0,IMG_09,train
IMG_09_TILE_010,felzenszwalb,15,19.55712972650893,-92.06708887776014,15Q,0.0262325823433012,1.2770821237387309,62.172253170855065,0.9771691349848208,4.9475107076511735,3.0154372075806952,6.646612082423544,9.650066181098095,10.650159680504183,21.301358550942457,14.927316083165234,20.82303103117355,0.2021218465386099,48.68305022455584,0.0262325823433012,1.2770821237387309,3.718993919274857,13.830915771603363,-35.638877868652344,-16.86822509765625,-23.158809988839284,-22.267335891723636,-0.1605865724994988,2.9021348568652305,8.42238672743217,-33.595977783203125,-15.345362663269045,-20.389330314867426,-20.060108184814453,-0.1423359576821933,2.7694796739718583,0.3704184889793396,DIFF,1887.0,DIFF,1.135829926444214,1.1389031514369965,0,0.0,IMG_09,train
IMG_09_TILE_010,felzenszwalb,16,19.55023037994743,-92.18283166888877,15Q,0.0674543173488948,2.319694696091335,79.77226209617001,0.9685809884251004,6.348074917113849,2.956147535839878,6.553243865494828,9.194424171082485,9.903272802200656,19.579110574913692,14.74054580875451,-19.6290239760958,0.1575280715897174,34.389121219523226,0.0674543173488948,2.319694696091335,4.088969525028984,16.719671776615755,-34.671329498291016,-15.869707107543944,-23.09173719618056,-22.338306427001957,-0.177075006972854,3.41117465218386,11.636112507701675,-46.404075622558594,-15.600733757019045,-21.793013649425287,-21.306344985961918,-0.1565260641349535,1.2987235467552694,0.2021072804927826,DIFF,25684.0,DIFF,1.0595934938605454,1.06313256796059,0,0.0,IMG_09,train
IMG_09_TILE_010,felzenszwalb,17,19.546118766993175,-92.0863970170454,15Q,0.0266088555578771,1.5115762467210383,85.86850887598062,1.4808179873371443,6.833198821771303,2.947698397382512,6.432495413215896,10.38132129928792,11.009059695969349,22.18865230621451,-14.629324039660402,-21.728933275688878,0.1463443441472671,56.80726265859857,0.0266088555578771,1.5115762467210383,3.633609784114513,13.20312006321272,-37.12533187866211,-16.48853302001953,-23.610826089348592,-23.532712936401367,-0.1538959192009686,2.076144026802173,4.310374020026342,-26.89270401000977,-16.004135131835938,-20.222336789394948,-20.108003616333008,-0.1026658812195705,3.388489299953644,0.5909499526023865,DIFF,1357.0,DIFF,1.1675616889178635,1.1751301500974778,0,0.0,IMG_09,train
IMG_09_TILE_010,felzenszwalb,18,19.5445238189718,-92.10763117486836,15Q,0.0213620180348138,1.2729843717548786,75.85843285457563,0.8111228277337629,6.036622282005174,2.981659503213182,6.827074324985442,9.55718081876278,10.749928635552097,-21.25414217533752,14.163783265637075,20.951645905354955,0.1656555526061226,59.591016620259545,0.0213620180348138,1.2729843717548786,3.644863962050132,13.285033301851788,-31.059389114379883,-15.223788261413574,-23.03499777275219,-23.116308212280277,-0.158231574320428,2.0392109788005324,4.158381416060625,-26.226585388183597,-16.621143341064453,-20.175758539244185,-19.84293556213379,-0.1010723326626868,2.8592392335080064,0.5155038833618164,DIFF,1222.0,DIFF,1.1417165533232367,1.1500615365853748,0,0.0,IMG_09,train
